complaint_id,timestamp,city,complaint_type,phone_hash,bank_ref,description,lat,lon,withdrawal_flag,withdrawal_atm_id,withdrawal_time
CMP-2021-0424,2021-09-21 21:17:20,Madurai,SIM Swap,01141f811699002d,SBIN119629,SIM swapped without consent; OTPs intercepted and account emptied.,9.96112,78.07902,no,,
CMP-2020-0425,2020-12-03 15:22:41,Mumbai,SIM Swap,c032aebae96a0efe,YESB299092,SIM swapped without consent; OTPs intercepted and account emptied.,19.08322,72.87696,no,,
CMP-2022-0426,2022-09-05 04:03:19,Kolkata,Loan Fraud,6a3b666475875c96,KOTAK215830,Fraudulent loan approved in victim's name; money diverted to mule account.,22.45148,88.41157,yes,ATM-0067,2022-09-05 16:55:03
CMP-2019-0427,2019-03-10 12:29:56,Mumbai,OTP Scam,0be2ef15ab5a8a79,ICICI133362,Victim shared OTP with caller impersonating bank support; funds transferred.,19.0973,72.97859,no,,
CMP-2022-0428,2022-02-26 01:47:25,Coimbatore,Investment Scam,f4207523096331b4,HDFC484150,Victim lured into fake crypto/stock investment platform and lost deposits.,10.93302,77.02115,yes,ATM-0107,2022-02-28 01:00:16
CMP-2024-0429,2024-07-27 03:10:52,Patna,UPI Fraud,ae842bbd6b4c6195,HDFC478458,Unauthorized UPI transaction initiated from victim's account via social engineering.,25.61151,85.26907,yes,ATM-0189,2024-07-29 12:22:01
CMP-2019-0430,2019-05-08 17:38:54,Lucknow,Lottery Scam,dab25eeb5cac7394,HDFC869969,Victim paid processing fee for fake lottery winnings and lost money.,26.71782,80.88737,no,,
CMP-2024-0431,2024-10-05 15:29:36,Mumbai,UPI Fraud,c3ab55d292eeb910,AXIS657487,Unauthorized UPI transaction initiated from victim's account via social engineering.,19.0416,72.78564,no,,
CMP-2022-0432,2022-06-02 22:20:05,Delhi,SIM Swap,1ea0fe2b098168a4,CNRB535352,SIM swapped without consent; OTPs intercepted and account emptied.,28.77793,77.18239,no,,
CMP-2023-0433,2023-01-17 19:31:01,Coimbatore,Loan Fraud,4da64638fec26b62,SBIN930956,Fraudulent loan approved in victim's name; money diverted to mule account.,10.92092,76.92627,yes,ATM-0081,2023-01-19 09:57:28
CMP-2022-0434,2022-08-07 09:58:07,Indore,KYC Fraud,ff193bf7f349f49b,CNRB440424,Fraudster posing as bank official updated KYC and drained the account.,22.82306,75.8314,no,,
CMP-2023-0435,2023-12-16 02:31:59,Kolkata,Investment Scam,d5ba6269869c1900,UNION672130,Victim lured into fake crypto/stock investment platform and lost deposits.,22.48678,88.44361,no,,
CMP-2020-0436,2020-07-10 17:01:21,Ahmedabad,OTP Scam,a46bb00ac14533bf,HDFC861594,Victim shared OTP with caller impersonating bank support; funds transferred.,22.8829,72.50674,yes,ATM-0070,2020-07-13 16:32:53
CMP-2020-0437,2020-10-23 08:02:29,Hyderabad,Debit Card Fraud,5de296d1caa5c959,KOTAK122755,Card cloned at compromised POS terminal; cash withdrawn from ATM.,17.46646,78.6197,no,,
CMP-2024-0438,2024-07-06 18:35:23,Jaipur,SIM Swap,8ad3512e3eb3f881,UNION262230,SIM swapped without consent; OTPs intercepted and account emptied.,26.79069,75.77541,yes,ATM-0136,2024-07-07 21:01:11
CMP-2022-0439,2022-06-29 12:04:32,Bengaluru,Lottery Scam,d9a57a1877a72ed2,PNB196369,Victim paid processing fee for fake lottery winnings and lost money.,12.99275,77.61532,yes,ATM-0040,2022-07-01 16:10:24
CMP-2023-0440,2023-10-04 06:04:26,Delhi,OTP Scam,2cf7429f3d19ce72,UNION959324,Victim shared OTP with caller impersonating bank support; funds transferred.,28.8264,77.13107,yes,ATM-0375,2023-10-06 16:16:28
CMP-2021-0441,2021-04-15 23:13:14,Madurai,Phishing,8c5a5bedf95fe378,KOTAK464831,Victim received fraudulent email/SMS posing as bank and disclosed credentials.,10.03914,78.10009,no,,
CMP-2019-0442,2019-09-22 02:30:11,Madurai,Debit Card Fraud,21bcbcae847a85dc,UNION111989,Card cloned at compromised POS terminal; cash withdrawn from ATM.,9.96537,78.15946,yes,ATM-0269,2019-09-22 05:28:05
CMP-2022-0443,2022-03-28 23:39:53,Delhi,KYC Fraud,19ea75490cefd5a0,AXIS260639,Fraudster posing as bank official updated KYC and drained the account.,28.56926,77.17197,yes,ATM-0229,2022-03-31 05:52:09
CMP-2022-0444,2022-06-14 09:12:04,Mumbai,Debit Card Fraud,cf9387bcb2780edf,PNB924566,Card cloned at compromised POS terminal; cash withdrawn from ATM.,19.0443,72.76736,yes,ATM-0293,2022-06-16 14:51:50
CMP-2022-0445,2022-04-16 00:02:45,Hyderabad,UPI Fraud,e949a92bda31518b,CNRB555596,Unauthorized UPI transaction initiated from victim's account via social engineering.,17.46715,78.37581,yes,ATM-0287,2022-04-16 14:18:35
CMP-2021-0446,2021-05-16 03:26:38,Lucknow,Debit Card Fraud,d2cb361da7b174e1,UNION871403,Card cloned at compromised POS terminal; cash withdrawn from ATM.,26.85397,80.86889,yes,ATM-0221,2021-05-17 02:43:46
CMP-2024-0447,2024-07-17 18:52:36,Mumbai,UPI Fraud,ff152e545692fc2d,YESB544114,Unauthorized UPI transaction initiated from victim's account via social engineering.,19.03558,72.78485,yes,ATM-0336,2024-07-17 20:37:11
CMP-2020-0448,2020-10-29 20:35:39,Kolkata,Investment Scam,ff6b6665e3fd3053,BOB753453,Victim lured into fake crypto/stock investment platform and lost deposits.,22.46635,88.22736,no,,
CMP-2020-0449,2020-03-13 12:14:50,Kolkata,Credit Card Fraud,99cbe7cc0135fe0b,ICICI217830,Card details skimmed online; multiple unauthorized international charges.,22.64447,88.28681,no,,
CMP-2019-0450,2019-11-20 13:27:05,Patna,Lottery Scam,c502aff9bd496e8e,KOTAK827497,Victim paid processing fee for fake lottery winnings and lost money.,25.68538,85.07914,no,,
CMP-2020-0451,2020-12-28 03:24:19,Coimbatore,SIM Swap,8980a30f9efddb24,AXIS672967,SIM swapped without consent; OTPs intercepted and account emptied.,11.02378,76.8834,no,,
CMP-2023-0452,2023-05-19 06:18:06,Delhi,Phishing,1c1a99b9d1dbcc55,UNION795759,Victim received fraudulent email/SMS posing as bank and disclosed credentials.,28.71214,77.02914,yes,ATM-0103,2023-05-21 15:07:23
CMP-2022-0453,2022-09-15 23:03:35,Chennai,OTP Scam,dcf3e7e3c1a36b4f,HDFC169832,Victim shared OTP with caller impersonating bank support; funds transferred.,13.04929,80.20209,no,,
CMP-2022-0454,2022-12-17 06:43:04,Patna,UPI Fraud,a6f20dbeef8204a6,PNB780956,Unauthorized UPI transaction initiated from victim's account via social engineering.,25.56006,85.28154,no,,
CMP-2023-0455,2023-04-04 22:16:32,Indore,KYC Fraud,e1fd854e445de289,UNION657381,Fraudster posing as bank official updated KYC and drained the account.,22.59601,75.76736,no,,
CMP-2022-0456,2022-05-13 11:11:37,Coimbatore,Phishing,a27f11fd42d028a6,AXIS655132,Victim received fraudulent email/SMS posing as bank and disclosed credentials.,10.95828,76.95278,no,,
CMP-2019-0457,2019-02-10 06:05:06,Surat,KYC Fraud,eff3744f83926b25,PNB347678,Fraudster posing as bank official updated KYC and drained the account.,21.319,72.97468,yes,ATM-0032,2019-02-12 03:08:31
CMP-2024-0458,2024-04-09 04:21:56,Indore,Phishing,5b561a034670f422,PNB336540,Victim received fraudulent email/SMS posing as bank and disclosed credentials.,22.61511,75.97685,no,,
CMP-2019-0459,2019-07-12 08:36:47,Pune,SIM Swap,d927a74405fe09c7,UNION755910,SIM swapped without consent; OTPs intercepted and account emptied.,18.57636,73.8319,no,,
CMP-2021-0460,2021-07-23 09:14:07,Hyderabad,Investment Scam,e776e1f677bef2c1,BOB668573,Victim lured into fake crypto/stock investment platform and lost deposits.,17.27453,78.53244,no,,
CMP-2023-0461,2023-02-07 18:00:48,Bengaluru,Credit Card Fraud,818fa5be0f490a23,CNRB241822,Card details skimmed online; multiple unauthorized international charges.,12.95062,77.7173,no,,
CMP-2022-0462,2022-12-08 19:17:25,Lucknow,Credit Card Fraud,f83590e4a5425c26,ICICI684413,Card details skimmed online; multiple unauthorized international charges.,26.85659,81.01203,yes,ATM-0075,2022-12-10 23:38:24
CMP-2023-0463,2023-08-05 01:38:04,Indore,Loan Fraud,b382fca986e2d63e,PNB564523,Fraudulent loan approved in victim's name; money diverted to mule account.,22.79328,75.95421,no,,
CMP-2023-0464,2023-06-06 16:51:00,Delhi,Debit Card Fraud,c75e73957f1a9213,SBIN293720,Card cloned at compromised POS terminal; cash withdrawn from ATM.,28.56196,77.24829,no,,
CMP-2022-0465,2022-08-19 21:06:27,Lucknow,Debit Card Fraud,7472b2ddc7d95ce7,AXIS342129,Card cloned at compromised POS terminal; cash withdrawn from ATM.,26.90291,80.90398,no,,
CMP-2021-0466,2021-11-10 05:39:04,Jaipur,Investment Scam,0bdf807831830854,KOTAK292913,Victim lured into fake crypto/stock investment platform and lost deposits.,27.01804,75.78473,yes,ATM-0099,2021-11-10 21:56:34
CMP-2021-0467,2021-06-14 05:15:08,Chennai,Lottery Scam,31d8d558098abcdf,AXIS878427,Victim paid processing fee for fake lottery winnings and lost money.,13.1341,80.18155,yes,ATM-0091,2021-06-17 00:00:13
CMP-2024-0468,2024-11-29 12:14:37,Patna,Investment Scam,78aee76c7416e953,KOTAK579770,Victim lured into fake crypto/stock investment platform and lost deposits.,25.71038,85.11587,no,,
CMP-2022-0469,2022-08-24 23:23:20,Patna,Loan Fraud,a88c24f8b304e51d,KOTAK513296,Fraudulent loan approved in victim's name; money diverted to mule account.,25.62755,85.21034,no,,
CMP-2022-0470,2022-02-24 18:43:20,Indore,Phishing,5f32ed4d03846cbf,ICICI573546,Victim received fraudulent email/SMS posing as bank and disclosed credentials.,22.70667,75.97103,no,,
CMP-2020-0471,2020-06-22 09:01:37,Jaipur,Loan Fraud,d0c448011e832c43,HDFC684791,Fraudulent loan approved in victim's name; money diverted to mule account.,26.87862,75.86685,no,,
CMP-2020-0472,2020-02-20 23:05:24,Ahmedabad,Loan Fraud,1aac2e867e0fe4cd,PNB583757,Fraudulent loan approved in victim's name; money diverted to mule account.,22.92245,72.50973,no,,
CMP-2023-0473,2023-02-20 16:29:10,Indore,Credit Card Fraud,cbddb90c0d511414,BOB194834,Card details skimmed online; multiple unauthorized international charges.,22.78639,75.74165,no,,
CMP-2024-0474,2024-08-16 19:30:28,Coimbatore,SIM Swap,6cd7ff0f80c48e9d,YESB533648,SIM swapped without consent; OTPs intercepted and account emptied.,10.96384,76.81327,no,,
CMP-2024-0475,2024-05-18 11:44:06,Indore,Debit Card Fraud,d238023398305281,ICICI362230,Card cloned at compromised POS terminal; cash withdrawn from ATM.,22.66682,75.90227,no,,
CMP-2019-0476,2019-12-26 07:27:42,Coimbatore,UPI Fraud,4b55ee0d0652db26,ICICI840532,Unauthorized UPI transaction initiated from victim's account via social engineering.,11.00162,76.91468,no,,
CMP-2021-0477,2021-04-21 12:51:01,Madurai,SIM Swap,18cc0296957c7317,SBIN497073,SIM swapped without consent; OTPs intercepted and account emptied.,9.9403,77.98297,yes,ATM-0172,2021-04-23 05:33:57
CMP-2022-0478,2022-12-16 00:44:36,Delhi,Credit Card Fraud,9d51769f7c2bda30,SBIN906519,Card details skimmed online; multiple unauthorized international charges.,28.76771,77.07837,yes,ATM-0229,2022-12-16 21:32:08
CMP-2020-0479,2020-01-31 21:43:11,Indore,Credit Card Fraud,0f93a669e3f4e8f6,HDFC752801,Card details skimmed online; multiple unauthorized international charges.,22.79922,75.71136,no,,
CMP-2021-0480,2021-12-28 12:36:12,Madurai,Phishing,abada6776196585d,BOB349433,Victim received fraudulent email/SMS posing as bank and disclosed credentials.,9.84026,78.16764,no,,
CMP-2021-0481,2021-08-26 03:34:26,Lucknow,Investment Scam,1de384e43686aedd,AXIS673929,Victim lured into fake crypto/stock investment platform and lost deposits.,26.78013,80.98479,no,,
CMP-2020-0482,2020-03-30 22:24:56,Delhi,Credit Card Fraud,ad75cd3ad6e59d99,KOTAK138504,Card details skimmed online; multiple unauthorized international charges.,28.59771,76.96223,no,,
CMP-2022-0483,2022-08-14 19:09:46,Kolkata,UPI Fraud,0e2c384c770e585e,ICICI537211,Unauthorized UPI transaction initiated from victim's account via social engineering.,22.72072,88.2623,yes,ATM-0339,2022-08-16 20:57:06
CMP-2022-0484,2022-07-27 13:50:57,Madurai,SIM Swap,0f93d80d35828acf,BOB885734,SIM swapped without consent; OTPs intercepted and account emptied.,9.94889,78.24924,yes,ATM-0154,2022-07-28 13:05:32
CMP-2024-0485,2024-05-20 11:42:20,Patna,UPI Fraud,c1774b016029f967,YESB984274,Unauthorized UPI transaction initiated from victim's account via social engineering.,25.60924,85.07545,yes,ATM-0356,2024-05-23 01:34:59
CMP-2020-0486,2020-12-22 07:06:04,Pune,SIM Swap,e3180d82e60dae99,AXIS741784,SIM swapped without consent; OTPs intercepted and account emptied.,18.38786,73.87811,no,,
CMP-2022-0487,2022-03-04 22:07:45,Mumbai,OTP Scam,f49d96b81ddc7d02,UNION926471,Victim shared OTP with caller impersonating bank support; funds transferred.,19.22188,72.81386,no,,
CMP-2020-0488,2020-11-24 10:14:03,Jaipur,Investment Scam,c4453c975e093802,KOTAK236014,Victim lured into fake crypto/stock investment platform and lost deposits.,26.94669,75.78622,no,,
CMP-2021-0489,2021-12-26 13:13:07,Madurai,Credit Card Fraud,7900b6382246a254,AXIS843007,Card details skimmed online; multiple unauthorized international charges.,9.86235,78.02787,yes,ATM-0239,2021-12-28 10:15:06
CMP-2019-0490,2019-09-16 09:00:22,Patna,Debit Card Fraud,6936b3bb89947500,UNION534773,Card cloned at compromised POS terminal; cash withdrawn from ATM.,25.56831,85.08774,no,,
CMP-2022-0491,2022-10-28 18:29:10,Chennai,Debit Card Fraud,ef6f006a32c82170,PNB366776,Card cloned at compromised POS terminal; cash withdrawn from ATM.,13.16976,80.21303,no,,
CMP-2020-0492,2020-12-10 17:12:40,Chennai,UPI Fraud,d07680abf97f16c1,KOTAK457943,Unauthorized UPI transaction initiated from victim's account via social engineering.,13.05151,80.29138,no,,
CMP-2023-0493,2023-12-29 00:08:13,Bengaluru,KYC Fraud,f5a7fb2a7951801d,KOTAK805139,Fraudster posing as bank official updated KYC and drained the account.,12.96533,77.58695,yes,ATM-0070,2023-12-30 10:48:16
CMP-2022-0494,2022-10-06 04:42:37,Indore,SIM Swap,bae45d5ecc364f79,BOB922072,SIM swapped without consent; OTPs intercepted and account emptied.,22.81385,75.98604,yes,ATM-0267,2022-10-07 02:15:47
CMP-2023-0495,2023-05-08 09:30:54,Kolkata,SIM Swap,4f28062eac56191d,HDFC318379,SIM swapped without consent; OTPs intercepted and account emptied.,22.59582,88.31342,no,,
CMP-2023-0496,2023-10-10 13:26:33,Mumbai,Credit Card Fraud,3819d8c321fbd606,HDFC455627,Card details skimmed online; multiple unauthorized international charges.,19.22109,72.91565,no,,
CMP-2022-0497,2022-06-05 00:29:55,Pune,Credit Card Fraud,1a7ee4f087a19ad7,ICICI920347,Card details skimmed online; multiple unauthorized international charges.,18.59586,73.91828,yes,ATM-0017,2022-06-05 20:02:47
CMP-2019-0498,2019-07-10 04:10:29,Indore,Debit Card Fraud,356f79823ed73fc5,BOB969749,Card cloned at compromised POS terminal; cash withdrawn from ATM.,22.85482,75.77254,yes,ATM-0058,2019-07-11 07:07:05
CMP-2019-0499,2019-03-23 22:22:50,Bengaluru,UPI Fraud,14c2accd2832a318,CNRB126146,Unauthorized UPI transaction initiated from victim's account via social engineering.,13.06131,77.71609,yes,ATM-0175,2019-03-26 16:52:56
CMP-2023-0500,2023-05-24 18:40:51,Jaipur,Lottery Scam,33520ee91739689e,KOTAK250255,Victim paid processing fee for fake lottery winnings and lost money.,26.99324,75.66678,no,,
CMP-2022-0501,2022-02-04 21:03:13,Delhi,Debit Card Fraud,f83d2d0580489378,HDFC581682,Card cloned at compromised POS terminal; cash withdrawn from ATM.,28.67038,77.21194,yes,ATM-0160,2022-02-07 16:10:55
CMP-2023-0502,2023-02-14 07:57:35,Lucknow,UPI Fraud,2f081f8d139dd003,BOB148381,Unauthorized UPI transaction initiated from victim's account via social engineering.,26.72763,81.02605,no,,
CMP-2019-0503,2019-02-19 06:06:07,Madurai,Lottery Scam,1f5a6757f793dfa4,AXIS436467,Victim paid processing fee for fake lottery winnings and lost money.,9.83537,78.05577,no,,
CMP-2023-0504,2023-08-21 04:14:12,Surat,UPI Fraud,66be27cab6d2284b,SBIN265146,Unauthorized UPI transaction initiated from victim's account via social engineering.,21.10229,72.68568,no,,
CMP-2022-0505,2022-01-31 07:21:57,Bengaluru,SIM Swap,460327dd3d3b2080,CNRB433955,SIM swapped without consent; OTPs intercepted and account emptied.,12.90292,77.72758,no,,
CMP-2022-0506,2022-06-11 19:34:38,Delhi,UPI Fraud,0507a7c4042b9044,UNION455193,Unauthorized UPI transaction initiated from victim's account via social engineering.,28.71627,76.96772,yes,ATM-0346,2022-06-11 23:12:37
CMP-2021-0507,2021-04-20 11:12:12,Mumbai,Loan Fraud,c477f6ac00e8d07d,SBIN838908,Fraudulent loan approved in victim's name; money diverted to mule account.,19.10484,72.90553,no,,
CMP-2023-0508,2023-03-13 07:26:07,Lucknow,KYC Fraud,84b854330ef9c2b3,KOTAK957150,Fraudster posing as bank official updated KYC and drained the account.,26.75614,81.02372,no,,
CMP-2019-0509,2019-06-22 02:14:31,Indore,OTP Scam,89a1e620235c10db,SBIN197429,Victim shared OTP with caller impersonating bank support; funds transferred.,22.81346,75.98361,no,,
CMP-2021-0510,2021-09-25 04:26:16,Surat,OTP Scam,31de63430e1a9cc9,AXIS334665,Victim shared OTP with caller impersonating bank support; funds transferred.,21.06332,72.94981,yes,ATM-0187,2021-09-26 08:40:03
CMP-2023-0511,2023-03-13 20:32:06,Surat,KYC Fraud,5415140ef709155e,KOTAK575301,Fraudster posing as bank official updated KYC and drained the account.,21.16645,72.70071,yes,ATM-0246,2023-03-15 05:44:40
CMP-2020-0512,2020-01-10 05:25:42,Madurai,KYC Fraud,8bfd76dcecc35fc8,UNION233582,Fraudster posing as bank official updated KYC and drained the account.,9.92758,78.09151,no,,
CMP-2019-0513,2019-08-23 09:30:15,Jaipur,UPI Fraud,a892306dee969a72,PNB658624,Unauthorized UPI transaction initiated from victim's account via social engineering.,26.90069,75.81446,yes,ATM-0125,2019-08-25 00:57:24
CMP-2024-0514,2024-11-03 19:07:22,Pune,UPI Fraud,8dcb6f392aa9844d,AXIS953452,Unauthorized UPI transaction initiated from victim's account via social engineering.,18.57862,73.83604,no,,
CMP-2022-0515,2022-05-27 18:14:00,Kolkata,SIM Swap,99db185a179064ad,AXIS281493,SIM swapped without consent; OTPs intercepted and account emptied.,22.62138,88.23727,no,,
CMP-2022-0516,2022-06-12 01:07:01,Ahmedabad,UPI Fraud,df9b782c97afad08,UNION585394,Unauthorized UPI transaction initiated from victim's account via social engineering.,22.97011,72.4507,yes,ATM-0158,2022-06-14 21:56:26
CMP-2019-0517,2019-06-02 12:14:52,Mumbai,Investment Scam,a7ee3c84184ac0d1,YESB443312,Victim lured into fake crypto/stock investment platform and lost deposits.,19.07429,72.92575,yes,ATM-0072,2019-06-05 04:07:50
CMP-2024-0518,2024-06-02 00:48:49,Surat,Phishing,906a9aab577094e8,SBIN792984,Victim received fraudulent email/SMS posing as bank and disclosed credentials.,21.06496,72.84048,yes,ATM-0296,2024-06-03 09:00:33
CMP-2020-0519,2020-03-26 14:30:49,Indore,KYC Fraud,4b5fd3df287b7798,UNION932932,Fraudster posing as bank official updated KYC and drained the account.,22.84356,75.79907,no,,
CMP-2021-0520,2021-08-10 11:41:10,Indore,KYC Fraud,42b6de61dd5410b6,UNION108513,Fraudster posing as bank official updated KYC and drained the account.,22.75305,75.86083,no,,
CMP-2024-0521,2024-02-11 20:07:56,Chennai,KYC Fraud,c4e088b0710b1721,HDFC100884,Fraudster posing as bank official updated KYC and drained the account.,13.14371,80.36693,yes,ATM-0145,2024-02-14 10:27:40
CMP-2020-0522,2020-05-30 09:55:18,Coimbatore,Investment Scam,ee64bcede83cc19c,KOTAK846348,Victim lured into fake crypto/stock investment platform and lost deposits.,10.98164,76.92027,no,,
CMP-2022-0523,2022-12-22 12:14:45,Ahmedabad,Credit Card Fraud,2df8a9ae8386f196,CNRB503277,Card details skimmed online; multiple unauthorized international charges.,23.1255,72.52949,yes,ATM-0148,2022-12-25 12:03:45
